"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Search Keywords","Page Title","Meta Keywords","Meta Description","Product Condition","Show Product Condition?","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Tax Provider Tax Code","Product Custom Fields"
Product,3185,"Taro Root (Big) - 40 lb",P,,,,,Right,,35.99,30.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Taro Root (Big) - 40 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/taro-root-big-40-lb/,,,,,,,,,,,,N,,
Product,3186,"Thai Green Chili - 30 lb",P,,,,,Right,,54.99,46.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Thai Green Chili - 30 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/thai-green-chili-30-lb/,,,,,,,,,,,,N,,
Product,3187,"To Fu - Hard - 12x14oz",P,,,,,Right,,22.99,19.50,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"To Fu - Hard - 12x14oz, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/to-fu-hard-12x14oz/,,,,,,,,,,,,N,,
Product,3188,"To Fu - Soft - 12x14oz",P,,,,,Right,,22.99,19.50,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"To Fu - Soft - 12x14oz, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/to-fu-soft-12x14oz/,,,,,,,,,,,,N,,
Product,3189,"Tomato Roma - 25 lb",P,,,,,Right,,30.99,25.50,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Tomato Roma - 25 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/tomato-roma-25-lb/,,,,,,,,,,,,N,,
Product,3190,"Tomato Round - 20-22lb",P,,,,,Right,,46.99,39.50,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Tomato Round - 20-22lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/tomato-round-20-22lb/,,,,,,,,,,,,N,,
Product,3191,"Tong Ho - 20-25 lb",P,,,,,Right,,29.99,25.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Tong Ho - 20-25 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/tong-ho-20-25-lb/,,,,,,,,,,,,N,,
Product,3192,"Turnip - 25 lb",P,,,,,Right,,28.99,24.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Turnip - 25 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/turnip-25-lb/,,,,,,,,,,,,N,,
Product,3193,"Valor Flat - 18-20 lb",P,,,,,Right,,34.99,29.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Valor Flat - 18-20 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/valor-flat-18-20-lb/,,,,,,,,,,,,N,,
Product,3194,"Wintermelon - 30-40 lb",P,,,,,Right,,34.99,29.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Wintermelon - 30-40 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/wintermelon-30-40-lb/,,,,,,,,,,,,N,,
Product,3195,"Yam - 35-40 lb",P,,,,,Right,,52.99,44.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Yam - 35-40 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/yam-35-40-lb/,,,,,,,,,,,,N,,
Product,3196,"Yu Choy - 25-30 lb",P,,,,,Right,,41.99,35.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Yu Choy - 25-30 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/yu-choy-25-30-lb/,,,,,,,,,,,,N,,
Product,3197,"Yucca - 30-35 lb",P,,,,,Right,,35.99,30.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Yucca - 30-35 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/yucca-30-35-lb/,,,,,,,,,,,,N,,
Product,3198,"Zucchini (Fancy) - 20 lb",P,,,,,Right,,19.99,16.50,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Zucchini (Fancy) - 20 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/zucchini-fancy-20-lb/,,,,,,,,,,,,N,,
Product,3199,"Culantro - 1 lb",P,,,,,Right,,9.99,8.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Culantro - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/culantro-1-lb/,,,,,,,,,,,,N,,
Product,3200,"Curry Leaf - 1 lb",P,,,,,Right,,13.99,12.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Curry Leaf - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/curry-leaf-1-lb/,,,,,,,,,,,,N,,
Product,3201,"Mint (Loose) - 1 lb",P,,,,,Right,,10.99,9.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Mint (Loose) - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/mint-loose-1-lb/,,,,,,,,,,,,N,,
Product,3202,"Paan Leaf ( Betel Leaf) - 1 lb",P,,,,,Right,,15.99,13.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Paan Leaf ( Betel Leaf) - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/paan-leaf-betel-leaf-1-lb/,,,,,,,,,,,,N,,
Product,3203,"Pandan Leaves - 1 lb",P,,,,,Right,,7.99,7.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Pandan Leaves - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pandan-leaves-1-lb/,,,,,,,,,,,,N,,
Product,3204,"Peeled Garlic - 5 lb",P,,,,,Right,,24.99,21.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Peeled Garlic - 5 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/peeled-garlic-5-lb/,,,,,,,,,,,,N,,
Product,3205,"Sweet Tamarindo - 1 lb",P,,,,,Right,,4.99,4.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Sweet Tamarindo - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/sweet-tamarindo-1-lb/,,,,,,,,,,,,N,,
Product,3206,"Yellow Turmeric - 1 lb",P,,,,,Right,,5.99,5.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Yellow Turmeric - 1 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/yellow-turmeric-1-lb/,,,,,,,,,,,,N,,
Product,3207,"Crab ( Brown ) - 40 pk",P,,,,,Right,,54.99,46.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Crab ( Brown ) - 40 pk, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/crab-brown-40-pk/,,,,,,,,,,,,N,,
Product,3208,"Crab ( Seafood ) - 40 pk",P,,,,,Right,,53.99,45.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Crab ( Seafood ) - 40 pk, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/crab-seafood-40-pk/,,,,,,,,,,,,N,,
Product,3209,"Crab ( White ) - 40 pk",P,,,,,Right,,47.99,40.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Crab ( White ) - 40 pk, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/crab-white-40-pk/,,,,,,,,,,,,N,,
Product,3210,"Enoki 150Gm-200Gm - 25-34 pk",P,,,,,Right,,93.99,78.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Enoki 150Gm-200Gm - 25-34 pk, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/enoki-150gm-200gm-25-34-pk/,,,,,,,,,,,,N,,
Product,3211,"King - 11 lb",P,,,,,Right,,31.99,27.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"King - 11 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/king-11-lb/,,,,,,,,,,,,N,,
Product,3212,"Mushroom 8Oz - 12 ct",P,,,,,Right,,25.99,22.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Mushroom 8Oz - 12 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/mushroom-8oz-12-ct/,,,,,,,,,,,,N,,
Product,3213,"Oyster - 10 lb",P,,,,,Right,,39.99,33.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Oyster - 10 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/oyster-10-lb/,,,,,,,,,,,,N,,
Product,3214,"Shittake - 11 lb",P,,,,,Right,,42.99,36.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Shittake - 11 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/shittake-11-lb/,,,,,,,,,,,,N,,
Product,3215,"Apple (Fuji) - 64-100 ct",P,,,,,Right,,49.99,42.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Apple (Fuji) - 64-100 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/apple-fuji-64-100-ct/,,,,,,,,,,,,N,,
Product,3216,"Apple (Gala) - 64-100",P,,,,,Right,,51.99,43.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Apple (Gala) - 64-100, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/apple-gala-64-100/,,,,,,,,,,,,N,,
Product,3217,"Apple (Golden Delicious) - 72-100",P,,,,,Right,,57.99,48.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Apple (Golden Delicious) - 72-100, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/apple-golden-delicious-72-100/,,,,,,,,,,,,N,,
Product,3218,"Apple (Granny Smith) - 70-88 ct",P,,,,,Right,,57.99,48.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Apple (Granny Smith) - 70-88 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/apple-granny-smith-70-88-ct/,,,,,,,,,,,,N,,
Product,3219,"Apple (Red Delicious) - 72-100",P,,,,,Right,,42.99,36.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Apple (Red Delicious) - 72-100, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/apple-red-delicious-72-100/,,,,,,,,,,,,N,,
Product,3220,"Baby Banana - 15 lb",P,,,,,Right,,28.99,24.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Baby Banana - 15 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/baby-banana-15-lb/,,,,,,,,,,,,N,,
Product,3221,"Banana - 40 lb",P,,,,,Right,,30.99,26.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Banana - 40 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/banana-40-lb/,,,,,,,,,,,,N,,
Product,3222,"Guava - 20 lb",P,,,,,Right,,46.99,39.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce;Fruits",,,,,,"Guava - 20 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/guava-20-lb/,,,,,,,,,,,,N,,
Product,3223,"Orange - 72-80ct",P,,,,,Right,,42.99,36.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Orange - 72-80ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/orange-72-80ct/,,,,,,,,,,,,N,,
Product,3224,"Papaya Maradol - 12-16ct",P,,,,,Right,,28.99,24.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Papaya Maradol - 12-16ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/papaya-maradol-12-16ct/,,,,,,,,,,,,N,,
Product,3225,"Pear Forelle - 15-18 lb",P,,,,,Right,,71.99,60.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Pear Forelle - 15-18 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pear-forelle-15-18-lb/,,,,,,,,,,,,N,,
Product,3226,"Pear Fragrant - 2L/3L",P,,,,,Right,,34.99,29.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Pear Fragrant - 2L/3L, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pear-fragrant-2l-3l/,,,,,,,,,,,,N,,
Product,3227,"Pear Golden - 10 ct",P,,,,,Right,,33.99,28.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Pear Golden - 10 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pear-golden-10-ct/,,,,,,,,,,,,N,,
Product,3228,"Pear Shingo - 8 ct",P,,,,,Right,,30.99,26.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Pear Shingo - 8 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pear-shingo-8-ct/,,,,,,,,,,,,N,,
Product,3229,"Persimmon - 25lb",P,,,,,Right,,51.99,43.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Persimmon - 25lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/persimmon-25lb/,,,,,,,,,,,,N,,
Product,3230,"Pomegranate - 40 lb",P,,,,,Right,,54.99,46.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Fresh Produce",,,,,,"Pomegranate - 40 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/pomegranate-40-lb/,,,,,,,,,,,,N,,
Product,3231,"Sugar Cane (Green) - 10ct",P,,,,,Right,,29.99,25.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Sugar Cane (Green) - 10ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/sugar-cane-green-10ct/,,,,,,,,,,,,N,,
Product,3232,"Walnut Whole( Dry) - 50 lb",P,,,,,Right,,149.99,125.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Walnut Whole( Dry) - 50 lb, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/walnut-whole-dry-50-lb/,,,,,,,,,,,,N,,
Product,3233,"White Coco - 9 ct",P,,,,,Right,,23.99,20.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"White Coco - 9 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/white-coco-9-ct/,,,,,,,,,,,,N,,
Product,3234,"Yali Pear - 28-64 ct",P,,,,,Right,,55.99,47.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,none,0,0,"Shop All;Fresh Produce;Fruits",,,,,,"Yali Pear - 28-64 ct, Groceries, Fresh Produce, Superior2&3",,,,New,N,0,"Default Tax Class",,N,/yali-pear-28-64-ct/,,,,,,,,,,,,N,,
